!gaf-version: 2.2
!date-generated:2023-03-28
!generated-by: AgBase

Database	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	DB_Reference	Evidence_Code	With_From	Aspect	DB_Object_Name	DB_Object_Synonyms	DB_Object_Type	Taxon	Date	Assigned_By	Annotation_Extension	Gene_Product_Form_Id
Refseq	XP_018218877.1	XP_018218877.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR002300	F	XP_018218877.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218877.1	XP_018218877.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR013155|InterPro:IPR002300	F	XP_018218877.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218877.1	XP_018218877.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR002300	F	XP_018218877.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218877.1	XP_018218877.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR002300|InterPro:IPR013155	P	XP_018218877.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218878.1	XP_018218878.1	enables	GO:0005739	GO_REF:0000002	IEA	InterPro:IPR014804	C	XP_018218878.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218880.1	XP_018218880.1	enables	GO:0008168	GO_REF:0000002	IEA	InterPro:IPR019012	F	XP_018218880.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218880.1	XP_018218880.1	involved_in	GO:0001510	GO_REF:0000002	IEA	InterPro:IPR019012	P	XP_018218880.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218880.1	XP_018218880.1	involved_in	GO:0009452	GO_REF:0000002	IEA	InterPro:IPR019012	P	XP_018218880.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218882.1	XP_018218882.1	enables	GO:0003777	GO_REF:0000002	IEA	InterPro:IPR001752	F	XP_018218882.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218882.1	XP_018218882.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR001752	F	XP_018218882.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218882.1	XP_018218882.1	enables	GO:0008017	GO_REF:0000002	IEA	InterPro:IPR001752	F	XP_018218882.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218882.1	XP_018218882.1	involved_in	GO:0007018	GO_REF:0000002	IEA	InterPro:IPR001752	P	XP_018218882.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218884.1	XP_018218884.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218884.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218884.1	XP_018218884.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218884.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218884.1	XP_018218884.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018218884.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218885.1	XP_018218885.1	enables	GO:0019211	GO_REF:0000002	IEA	InterPro:IPR004327	F	XP_018218885.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218887.1	XP_018218887.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218887.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218887.1	XP_018218887.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218887.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218887.1	XP_018218887.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018218887.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218888.1	XP_018218888.1	involved_in	GO:0005737	GO_REF:0000002	IEA	InterPro:IPR007239	C	XP_018218888.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218888.1	XP_018218888.1	involved_in	GO:0006914	GO_REF:0000002	IEA	InterPro:IPR007239	P	XP_018218888.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218889.1	XP_018218889.1	enables	GO:0000287	GO_REF:0000002	IEA	InterPro:IPR008278	F	XP_018218889.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218889.1	XP_018218889.1	enables	GO:0008897	GO_REF:0000002	IEA	InterPro:IPR008278	F	XP_018218889.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218890.1	XP_018218890.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR011527|InterPro:IPR003439	F	XP_018218890.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218890.1	XP_018218890.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR011527	C	XP_018218890.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218890.1	XP_018218890.1	enables	GO:0016887	GO_REF:0000002	IEA	InterPro:IPR003439	F	XP_018218890.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218890.1	XP_018218890.1	enables	GO:0042626	GO_REF:0000002	IEA	InterPro:IPR011527	F	XP_018218890.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218890.1	XP_018218890.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR011527	P	XP_018218890.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218894.1	XP_018218894.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR001780	F	XP_018218894.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218894.1	XP_018218894.1	involved_in	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR001780	C	XP_018218894.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218894.1	XP_018218894.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR001780	P	XP_018218894.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218895.1	XP_018218895.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218895.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218895.1	XP_018218895.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218895.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218895.1	XP_018218895.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018218895.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218896.1	XP_018218896.1	enables	GO:0004672	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218896.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218896.1	XP_018218896.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000719	F	XP_018218896.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218896.1	XP_018218896.1	involved_in	GO:0006468	GO_REF:0000002	IEA	InterPro:IPR000719	P	XP_018218896.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218900.1	XP_018218900.1	enables	GO:0005506	GO_REF:0000002	IEA	InterPro:IPR002871	F	XP_018218900.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218900.1	XP_018218900.1	enables	GO:0051536	GO_REF:0000002	IEA	InterPro:IPR002871	F	XP_018218900.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218900.1	XP_018218900.1	involved_in	GO:0016226	GO_REF:0000002	IEA	InterPro:IPR002871	P	XP_018218900.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218903.1	XP_018218903.1	enables	GO:0005507	GO_REF:0000002	IEA	InterPro:IPR007533	F	XP_018218903.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218904.1	XP_018218904.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR005485	F	XP_018218904.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218904.1	XP_018218904.1	enables	GO:0008097	GO_REF:0000002	IEA	InterPro:IPR005485	F	XP_018218904.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218904.1	XP_018218904.1	involved_in	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR005485	C	XP_018218904.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218904.1	XP_018218904.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR005485	P	XP_018218904.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218906.1	XP_018218906.1	involved_in	GO:0006355	GO_REF:0000002	IEA	InterPro:IPR005033	P	XP_018218906.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218907.1	XP_018218907.1	enables	GO:0042162	GO_REF:0000002	IEA	InterPro:IPR013867	F	XP_018218907.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218907.1	XP_018218907.1	enables	GO:0042803	GO_REF:0000002	IEA	InterPro:IPR013867	F	XP_018218907.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218908.1	XP_018218908.1	enables	GO:0000786	GO_REF:0000002	IEA	InterPro:IPR005818	C	XP_018218908.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218908.1	XP_018218908.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR005818	F	XP_018218908.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218908.1	XP_018218908.1	involved_in	GO:0006334	GO_REF:0000002	IEA	InterPro:IPR005818	P	XP_018218908.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218908.1	XP_018218908.1	involved_in	GO:0042025	GO_REF:0000002	IEA	InterPro:IPR005818	C	XP_018218908.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218910.1	XP_018218910.1	enables	GO:0008536	GO_REF:0000002	IEA	InterPro:IPR001494	F	XP_018218910.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218910.1	XP_018218910.1	involved_in	GO:0006886	GO_REF:0000002	IEA	InterPro:IPR001494	P	XP_018218910.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218911.1	XP_018218911.1	enables	GO:0005200	GO_REF:0000002	IEA	InterPro:IPR031392	F	XP_018218911.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218911.1	XP_018218911.1	enables	GO:0005823	GO_REF:0000002	IEA	InterPro:IPR031392	C	XP_018218911.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218911.1	XP_018218911.1	involved_in	GO:0030474	GO_REF:0000002	IEA	InterPro:IPR031392	P	XP_018218911.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218912.1	XP_018218912.1	enables	GO:0003723	GO_REF:0000002	IEA	InterPro:IPR001568	F	XP_018218912.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218912.1	XP_018218912.1	enables	GO:0033897	GO_REF:0000002	IEA	InterPro:IPR001568	F	XP_018218912.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218913.1	XP_018218913.1	enables	GO:0000439	GO_REF:0000002	IEA	InterPro:IPR004598	C	XP_018218913.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218913.1	XP_018218913.1	enables	GO:0001671	GO_REF:0000002	IEA	InterPro:IPR004598	F	XP_018218913.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218913.1	XP_018218913.1	involved_in	GO:0006289	GO_REF:0000002	IEA	InterPro:IPR004598	P	XP_018218913.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218916.1	XP_018218916.1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR011545	F	XP_018218916.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218916.1	XP_018218916.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR011545	F	XP_018218916.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218918.1	XP_018218918.1	enables	GO:0016787	GO_REF:0000002	IEA	InterPro:IPR000086	F	XP_018218918.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218920.1	XP_018218920.1	enables	GO:0035091	GO_REF:0000002	IEA	InterPro:IPR001683	F	XP_018218920.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218920.1	XP_018218920.1	involved_in	GO:0007165	GO_REF:0000002	IEA	InterPro:IPR000198	P	XP_018218920.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218921.1	XP_018218921.1	enables	GO:0051287	GO_REF:0000002	IEA	InterPro:IPR006140	F	XP_018218921.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218921.1	XP_018218921.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR006140	P	XP_018218921.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218922.1	XP_018218922.1	involved_in	GO:0005779	GO_REF:0000002	IEA	InterPro:IPR008733	C	XP_018218922.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218922.1	XP_018218922.1	involved_in	GO:0016559	GO_REF:0000002	IEA	InterPro:IPR008733	P	XP_018218922.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218923.1	XP_018218923.1	enables	GO:0046872	GO_REF:0000002	IEA	InterPro:IPR006035	F	XP_018218923.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218924.1	XP_018218924.1	enables	GO:0008081	GO_REF:0000002	IEA	InterPro:IPR030395	F	XP_018218924.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218924.1	XP_018218924.1	involved_in	GO:0006629	GO_REF:0000002	IEA	InterPro:IPR030395	P	XP_018218924.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218929.1	XP_018218929.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018218929.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218929.1	XP_018218929.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018218929.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218929.1	XP_018218929.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR004364	F	XP_018218929.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218929.1	XP_018218929.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR004364	P	XP_018218929.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218931.1	XP_018218931.1	enables	GO:0033588	GO_REF:0000002	IEA	InterPro:IPR008728	C	XP_018218931.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218931.1	XP_018218931.1	involved_in	GO:0002098	GO_REF:0000002	IEA	InterPro:IPR008728	P	XP_018218931.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218935.1	XP_018218935.1	enables	GO:0000166	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018218935.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218935.1	XP_018218935.1	enables	GO:0004812	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018218935.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218935.1	XP_018218935.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR002305	F	XP_018218935.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218935.1	XP_018218935.1	involved_in	GO:0006418	GO_REF:0000002	IEA	InterPro:IPR002305	P	XP_018218935.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218939.1	XP_018218939.1	involved_in	GO:0015031	GO_REF:0000002	IEA	InterPro:IPR004728	P	XP_018218939.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218939.1	XP_018218939.1	involved_in	GO:0030176	GO_REF:0000002	IEA	InterPro:IPR004728	C	XP_018218939.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218940.1	XP_018218940.1	enables	GO:0005525	GO_REF:0000002	IEA	InterPro:IPR010674	F	XP_018218940.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218941.1	XP_018218941.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR004695	C	XP_018218941.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218941.1	XP_018218941.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR004695	P	XP_018218941.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218942.1	XP_018218942.1	enables	GO:0016491	GO_REF:0000002	IEA	InterPro:IPR023753	F	XP_018218942.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218942.1	XP_018218942.1	involved_in	GO:0045454	GO_REF:0000002	IEA	InterPro:IPR004099	P	XP_018218942.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218942.1	XP_018218942.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR023753|InterPro:IPR004099	P	XP_018218942.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218943.1	XP_018218943.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR001377	F	XP_018218943.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218943.1	XP_018218943.1	enables	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR001377	C	XP_018218943.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218943.1	XP_018218943.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR001377	P	XP_018218943.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218944.1	XP_018218944.1	enables	GO:0003677	GO_REF:0000002	IEA	InterPro:IPR002100	F	XP_018218944.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218944.1	XP_018218944.1	enables	GO:0046983	GO_REF:0000002	IEA	InterPro:IPR002100	F	XP_018218944.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218946.1	XP_018218946.1	enables	GO:0016811	GO_REF:0000002	IEA	InterPro:IPR008901	F	XP_018218946.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218946.1	XP_018218946.1	involved_in	GO:0006672	GO_REF:0000002	IEA	InterPro:IPR008901	P	XP_018218946.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218946.1	XP_018218946.1	involved_in	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR008901	C	XP_018218946.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218947.1	XP_018218947.1	enables	GO:0003824	GO_REF:0000002	IEA	InterPro:IPR007197	F	XP_018218947.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218947.1	XP_018218947.1	enables	GO:0008080	GO_REF:0000002	IEA	InterPro:IPR000182	F	XP_018218947.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218947.1	XP_018218947.1	enables	GO:0051536	GO_REF:0000002	IEA	InterPro:IPR007197	F	XP_018218947.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218951.1	XP_018218951.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR000330	F	XP_018218951.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218953.1	XP_018218953.1	enables	GO:0003735	GO_REF:0000002	IEA	InterPro:IPR001147	F	XP_018218953.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218953.1	XP_018218953.1	enables	GO:0005840	GO_REF:0000002	IEA	InterPro:IPR001147	C	XP_018218953.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218953.1	XP_018218953.1	involved_in	GO:0006412	GO_REF:0000002	IEA	InterPro:IPR001147	P	XP_018218953.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218954.1	XP_018218954.1	enables	GO:0000276	GO_REF:0000002	IEA	InterPro:IPR008688	C	XP_018218954.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218954.1	XP_018218954.1	enables	GO:0015078	GO_REF:0000002	IEA	InterPro:IPR008688	F	XP_018218954.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218954.1	XP_018218954.1	involved_in	GO:0015986	GO_REF:0000002	IEA	InterPro:IPR008688	P	XP_018218954.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218956.1	XP_018218956.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR009450	C	XP_018218956.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218956.1	XP_018218956.1	enables	GO:0017176	GO_REF:0000002	IEA	InterPro:IPR009450	F	XP_018218956.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218956.1	XP_018218956.1	involved_in	GO:0006506	GO_REF:0000002	IEA	InterPro:IPR009450	P	XP_018218956.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218958.1	XP_018218958.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003959	F	XP_018218958.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218959.1	XP_018218959.1	enables	GO:0036459	GO_REF:0000002	IEA	InterPro:IPR001394	F	XP_018218959.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218959.1	XP_018218959.1	involved_in	GO:0016579	GO_REF:0000002	IEA	InterPro:IPR001394	P	XP_018218959.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218962.1	XP_018218962.1	involved_in	GO:0008299	GO_REF:0000002	IEA	InterPro:IPR000092	P	XP_018218962.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218966.1	XP_018218966.1	involved_in	GO:0000813	GO_REF:0000002	IEA	InterPro:IPR007143	C	XP_018218966.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218966.1	XP_018218966.1	involved_in	GO:0032509	GO_REF:0000002	IEA	InterPro:IPR007143	P	XP_018218966.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218967.1	XP_018218967.1	enables	GO:0003755	GO_REF:0000002	IEA	InterPro:IPR002130	F	XP_018218967.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218967.1	XP_018218967.1	involved_in	GO:0000413	GO_REF:0000002	IEA	InterPro:IPR002130	P	XP_018218967.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218969.1	XP_018218969.1	enables	GO:0016491	GO_REF:0000002	IEA	InterPro:IPR015590	F	XP_018218969.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218969.1	XP_018218969.1	involved_in	GO:0055114	GO_REF:0000002	IEA	InterPro:IPR015590	P	XP_018218969.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218971.1	XP_018218971.1	enables	GO:0009055	GO_REF:0000002	IEA	InterPro:IPR002109	F	XP_018218971.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218971.1	XP_018218971.1	enables	GO:0015035	GO_REF:0000002	IEA	InterPro:IPR002109	F	XP_018218971.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	enables	GO:0005524	GO_REF:0000002	IEA	InterPro:IPR003439|InterPro:IPR010929	F	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	enables	GO:0016021	GO_REF:0000002	IEA	InterPro:IPR010929	C	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	enables	GO:0016887	GO_REF:0000002	IEA	InterPro:IPR003439	F	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	enables	GO:0042626	GO_REF:0000002	IEA	InterPro:IPR010929	F	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR013525	C	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218972.1	XP_018218972.1	involved_in	GO:0055085	GO_REF:0000002	IEA	InterPro:IPR010929	P	XP_018218972.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218975.1	XP_018218975.1	enables	GO:0046872	GO_REF:0000002	IEA	InterPro:IPR000571	F	XP_018218975.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218976.1	XP_018218976.1	enables	GO:0000030	GO_REF:0000002	IEA	InterPro:IPR002685	F	XP_018218976.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218976.1	XP_018218976.1	involved_in	GO:0006486	GO_REF:0000002	IEA	InterPro:IPR002685	P	XP_018218976.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218976.1	XP_018218976.1	involved_in	GO:0016020	GO_REF:0000002	IEA	InterPro:IPR002685	C	XP_018218976.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218977.1	XP_018218977.1	enables	GO:0005525	GO_REF:0000002	IEA	InterPro:IPR006689	F	XP_018218977.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218980.1	XP_018218980.1	enables	GO:0003746	GO_REF:0000002	IEA	InterPro:IPR001662	F	XP_018218980.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218980.1	XP_018218980.1	involved_in	GO:0006414	GO_REF:0000002	IEA	InterPro:IPR001662	P	XP_018218980.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218982.1	XP_018218982.1	involved_in	GO:0006511	GO_REF:0000002	IEA	InterPro:IPR016073	P	XP_018218982.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218983.1	XP_018218983.1	involved_in	GO:0005737	GO_REF:0000002	IEA	InterPro:IPR006925|InterPro:IPR006926	C	XP_018218983.1		protein	taxon:1080349	20230328	AgBase		
Refseq	XP_018218983.1	XP_018218983.1	involved_in	GO:0006886	GO_REF:0000002	IEA	InterPro:IPR006926|InterPro:IPR006925	P	XP_018218983.1		protein	taxon:1080349	20230328	AgBase		
